titulo,subtitulo,descricao,temas,data,ano_mes,ano,mes,hora,turno,n_temas,tamanho_texto,n_palavras_titulo,n_relacionadas,url
Governo de Minas leva atividades recreativas às crianças em Brumadinho,Boletim Brumadinho – 12h,"O Governo do Estado, por meio da Secretaria de Desenvolvimento Social, oferece até quarta-feira (6/2), no Parque Cachoeira, em Brumadinho, uma...","['Social', 'Governo', 'Esportes', 'Cultura', 'Brumadinho']",2019-02-05 12:03:00-02:00,2019-02,2019,2,12,Tarde,5,274,10,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-leva-atividades-recreativas-as-criancas-em-brumadinho
"Cruzeiro é destaque na Vitória Cup, transmitida pela Rede Minas e Rádio Inconfidência ",Emissoras se unem à TVE do Espírito Santo para mostrar duelos da Raposa e Desportiva Ferroviária contra dois clubes argentinos,"A Vitória Cup, torneio de futebol durante a pausa do calendário para a Copa do Mundo de Clubes da FIFA, será realizada entre os dias 2 e 6/7. A...","['Esportes', 'Cultura']",2025-07-01 16:45:00-03:00,2025-07,2025,7,16,Tarde,2,477,13,4,https://www.agenciaminas.mg.gov.br/noticia/cruzeiro-e-destaque-na-vitoria-cup-transmitida-pela-rede-minas-e-radio-inconfidencia
Governo de Minas publica novo edital do programa Bolsa Atleta e Bolsa Técnico ,Interessados tem até o dia 24/7 para se inscreverem,"O Governo de Minas publicou o edital do programa Bolsa Atleta e Bolsa Técnico, coordenado pela Secretaria de Estado de Desenvolvimento Social...","['Social', 'Esportes']",2025-06-26 12:25:00-03:00,2025-06,2025,6,12,Tarde,2,477,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-publica-novo-edital-do-programa-bolsa-atleta-e-bolsa-tecnico
Jogos Escolares reúnem mais de 17 mil estudantes em busca de vaga para a etapa estadual em Minas,Competição organizada pelo Governo de Minas teve 100% de adesão de municípios em 2025,"Começou nesta segunda-feira (23/6) a etapa regional dos Jogos Escolares de Minas Gerais (Jemg). Organizada pelo Governo de Minas, a competição vai...","['Social', 'Esportes', 'Educação']",2025-06-23 17:42:00-03:00,2025-06,2025,6,17,Tarde,3,537,18,4,https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-reunem-mais-de-17-mil-estudantes-em-busca-de-vaga-para-a-etapa-estadual-em-minas
Governo de Minas apresenta avanços para primeira infância e mulheres durante Assembleia Fiscaliza,Sedese destaca políticas públicas de impacto social em prestação de contas na ALMG,"O Governo de Minas consolidou avanços históricos na primeira infância, na proteção das mulheres e alcançou recordes no esporte. Essas realizações...","['Trabalho', 'Social', 'Esportes', 'Direitos Humanos']",2025-06-12 19:15:00-03:00,2025-06,2025,6,19,Noite,4,615,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-apresenta-avancos-para-primeira-infancia-e-mulheres-durante-assembleia-fiscaliza
"Governo de Minas lança programa de fomento ao skate, basquete e outros esportes urbanos","Minas Urbano vai incentivar ainda a prática de BMX (bicicross), escalada e breaking, gerando mais oportunidades para os jovens","O Governo de Minas lançou, nesta terça-feira (3/6), o Minas Urbano, programa para fortalecer os esportes no estado, promovendo inclusão social e...","['Esportes', 'Social', 'Governo']",2025-06-03 21:00:00-03:00,2025-06,2025,6,21,Noite,3,641,14,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-lanca-programa-de-fomento-ao-skate-basquete-e-outros-esportes-urbanos
Governo de Minas avança na inclusão e bate recorde de municípios inscritos no Jogos do Interior de Minas Paradesporto,JimiP reúne o maior número de inscrições da história e promove inclusão social para milhares de paratletas,Os Jogos do Interior de Minas Paradesporto (JimiP) alcançaram um marco histórico em 2025: são 634 atletas de 43 municípios inscritos para a...,"['Social', 'Esportes']",2025-05-30 16:45:00-03:00,2025-05,2025,5,16,Tarde,2,660,19,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-avanca-na-inclusao-e-bate-recorde-de-municipios-inscritos-no-jogos-do-interior-de-minas-paradesporto
"Com apoio do Estado, final da primeira fase do campeonato estadual de futebol americano é disputada neste sábado (31/5) ",Competição é realizada com recursos da Lei Estadual de Incentivo ao Esporte pela Sedese,"Com o apoio do Governo de Minas, a cidade de Ibirité, na Região Metropolitana de Belo Horizonte (RMBH), recebe neste sábado (31/5), a final da...","['Social', 'Esportes']",2025-05-30 15:05:00-03:00,2025-05,2025,5,15,Tarde,2,622,19,4,https://www.agenciaminas.mg.gov.br/noticia/com-apoio-do-estado-final-da-primeira-fase-do-campeonato-estadual-de-futebol-americano-e-disputada-neste-sabado-31-5
Governo de Minas vistoria obras de revitalização de ginásio poliesportivo em Poços de Caldas,Restauro da estrutura fortalece o esporte e a inclusão social na capital provisória do estado,"O governador de Minas Gerais, Mateus Simões, vistoriou, nesta quinta-feira (9/4), o Ginásio Poliesportivo Juca Cobra, que está em obras de...","['Social', 'Governo', 'Esportes', 'Governador']",2026-04-09 14:50:00-03:00,2026-04,2026,4,14,Tarde,4,576,14,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-vistoria-obras-de-revitalizacao-de-ginasio-poliesportivo-em-pocos-de-caldas
Governo de Minas reafirma apoio e potencial do estado com Mineirão confirmado para sediar a Copa do Mundo Feminina da FIFA 2027,"Atrativos turísticos, culturais e segurança estão entre diferenciais","Minas Gerais está de vez na programação da Copa do Mundo Feminina da FIFA 2027. A federação internacional anunciou, nesta quarta-feira (7/5), que...","['Turismo', 'Social', 'Infraestrutura', 'Governo', 'Esportes', 'Segurança']",2025-05-07 23:30:00-03:00,2025-05,2025,5,23,Noite,6,861,22,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-reafirma-apoio-e-potencial-do-estado-com-mineirao-confirmado-para-sediar-a-copa-do-mundo-feminina-da-fifa-2027
Mineirinho volta a sediar partidas de futsal,Espaço foi modernizado após a concessão e tem recebido grandes eventos culturais e esportivos,"O Estádio Jornalista Felippe Drummond, o Mineirinho, um dos palcos esportivos mais tradicionais de Minas Gerais, volta a receber partidas de futsal...","['Infraestrutura', 'Esportes']",2025-05-07 17:00:00-03:00,2025-05,2025,5,17,Tarde,2,384,7,4,https://www.agenciaminas.mg.gov.br/noticia/mineirinho-volta-a-sediar-partidas-de-futsal
"Cemig mantém aberta seleção de projetos voltados ao esporte, à população idosa e a crianças e adolescentes",Interessados têm até o dia 11/7 para fazer as inscrições,"Continuam abertas, até 11/7, as inscrições para patrocínio de projetos pela Cemig nas áreas do esporte, população idosa e crianças e adolescentes....","['Social', 'Infraestrutura', 'Esportes']",2025-04-25 15:45:00-03:00,2025-04,2025,4,15,Tarde,3,556,17,4,https://www.agenciaminas.mg.gov.br/noticia/cemig-mantem-aberta-selecao-de-projetos-voltados-ao-esporte-a-populacao-idosa-e-a-criancas-e-adolescentes
Jogos Escolares de Minas abrem edição histórica com 100% dos municípios inscritos ,"Governo de Minas avança na inclusão esportiva no Jemg, com competições até o dia 24/8",A maior competição estudantil do país começa com marca inédita: todos os 853 municípios mineiros se inscreveram na edição 2025 dos Jogos Escolares...,"['Social', 'Esportes']",2025-04-22 17:45:00-03:00,2025-04,2025,4,17,Tarde,2,595,12,4,https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-de-minas-abrem-edicao-historica-com-100-dos-municipios-inscritos
Governo de Minas abre inscrição para Jimi Paradesporto  2025,Municípios interessados nos jogos voltados a paratletas tem até 15/5 para se inscreverem,Atletas e municípios interessados em participar da edição 2025 dos Jogos do Interior de Minas Gerais Paradesporto (JimiP) já podem fazer suas...,"['Social', 'Esportes']",2025-04-15 16:40:00-03:00,2025-04,2025,4,16,Tarde,2,414,9,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-abre-inscricao-para-jimi-paradesporto-2025
"Com 100% dos municípios inscritos, Minas Gerais se prepara para os maiores jogos escolares da história","Jemg 2025 atinge adesão recorde e deve ter a participação de 60 mil estudantes, reforçando compromisso do Estado com a formação de novos talentos para o esporte","Os Jogos Escolares de Minas Gerais (Jemg) alcançaram um feito inédito em 2025 e, pela primeira vez na história, todos os 853 municípios mineiros...","['Social', 'Esportes', 'Educação']",2025-03-26 09:00:00-03:00,2025-03,2025,3,9,Manhã,3,746,16,4,https://www.agenciaminas.mg.gov.br/noticia/com-100-dos-municipios-inscritos-minas-gerais-se-prepara-para-os-maiores-jogos-escolares-da-historia
Rede Minas se torna referência na cobertura esportiva em Minas Gerais,Meio milhão de pessoas acompanharam as transmissões de disputas esportivas em 2024,"A Rede Minas se consolidou como a casa do esporte, mostrando jogos e competições de diversas modalidades na TV aberta. Em 2024, as transmissões...","['Cultura', 'Esportes']",2025-03-24 17:20:00-03:00,2025-03,2025,3,17,Tarde,2,553,11,4,https://www.agenciaminas.mg.gov.br/noticia/rede-minas-se-torna-referencia-na-cobertura-esportiva-em-minas-gerais
"Mineirão apresenta prévia do calendário em reunião do Comitê de Esporte, Cultura e Lazer",Encontro realizado na Cidade Administrativa discutiu a programação de jogos e eventos da temporada,"A Secretaria de Estado de Infraestrutura, Mobilidade e Parcerias (Seinfra) sediou, nessa segunda-feira (10/2), a 5ª reunião do Comitê de Esporte,...","['Infraestrutura', 'Esportes']",2025-02-11 10:50:00-03:00,2025-02,2025,2,10,Manhã,2,304,14,4,https://www.agenciaminas.mg.gov.br/noticia/mineirao-apresenta-previa-do-calendario-em-reuniao-do-comite-de-esporte-cultura-e-lazer
Governo de Minas abre inscrição para os Jogos Escolares de 2025 ,Municípios têm até o dia 11/3 para garantirem participação no maior evento esportivo-social do estado,"Os municípios mineiros já podem se preparar para mais uma edição dos Jogos Escolares de Minas Gerais (Jemg), o maior programa esportivo-escolar do...","['Social', 'Esportes', 'Educação']",2025-02-03 13:50:00-03:00,2025-02,2025,2,13,Tarde,3,504,11,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-abre-inscricao-para-os-jogos-escolares-de-2025
"Vitória Miranda, atleta patrocinada pela Copasa, é campeã do Australian Open",Mineira de 17 anos é primeira atleta brasileira a conquistar o Grand Slam na categoria Junior,"Copasa / Divulgação Motivo de muito orgulho para os mineiros e brasileiros, a atleta Vitória Miranda, 17 anos, atleta...","['Infraestrutura', 'Esportes']",2025-01-25 11:15:00-03:00,2025-01,2025,1,11,Manhã,2,319,11,4,https://www.agenciaminas.mg.gov.br/noticia/vitoria-miranda-atleta-patrocinada-pela-copasa-e-campea-do-australian-open
Governo de Minas vistoria instalações do programa Minas Urbano em Ipatinga,Política pública de esporte e inclusão social contribui para a ampliação de oportunidades para a juventude,"O Governo de Minas vistoriou, nesta segunda-feira (30/3), as instalações do programa Minas Urbano, em Ipatinga, no Vale do Aço. O governador Mateus...","['Social', 'Governo', 'Esportes', 'Governador']",2026-03-30 15:10:00-03:00,2026-03,2026,3,15,Tarde,4,805,11,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-vistoria-instalacoes-do-programa-minas-urbano-em-ipatinga
Mineirão moderniza sanitários como parte das ações de preservação do patrimônio ,"Obras contemplam reforma de 185 banheiros, com instalação de 4.608 metros quadrados de pisos em porcelanato, o equivalente a quase dois terços de um campo oficial de futebol","Antes do início do calendário de jogos, o Mineirão aproveitou a pausa entre 2024 e 2025 para se atualizar. Os torcedores que visitarem o estádio...","['Infraestrutura', 'Esportes']",2025-01-17 12:05:00-03:00,2025-01,2025,1,12,Tarde,2,540,11,4,https://www.agenciaminas.mg.gov.br/noticia/mineirao-moderniza-sanitarios-como-parte-das-acoes-de-preservacao-do-patrimonio
Governo de Minas sanciona lei e amplia bolsa de incentivo para atletas e treinadores surdos,Medida busca melhorar o rendimento dos atletas que representam Minas Gerais em competições nacionais e internacionais,"O Governo de Minas sancionou, nesta terça-feira (14/1), o PL 1.376/23, que altera a Lei 20.782/13 para que os atletas e os técnicos surdolímpicos...","['Social', 'Governo', 'Esportes', 'Governador']",2025-01-14 13:30:00-03:00,2025-01,2025,1,13,Tarde,4,734,15,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-sanciona-lei-e-amplia-bolsa-de-incentivo-para-atletas-e-treinadores-surdos
Rede Minas exibe Superliga de Vôlei a partir desta quinta-feira (9/1),"Emissora exibe as partidas do segundo turno do torneio, das categorias masculina e feminina, e estreia programa dedicado ao esporte","A Rede Minas dá mais um passo marcante na transmissão de jogos de vôlei e traz as partidas do segundo turno da Superliga, das categorias masculina...",['Esportes'],2025-01-08 15:10:00-03:00,2025-01,2025,1,15,Tarde,1,677,11,4,https://www.agenciaminas.mg.gov.br/noticia/rede-minas-exibe-superliga-de-volei-a-partir-desta-quinta-feira-9-1
"Copasa está entre empresas que mais investiram via leis de incentivo, aponta estudo","Companhia está na 67ª posição do ranking divulgado pela Simbi, social tech especializada em gestão do investimento social","A Copasa está entre as 100 empresas que mais investiram via leis de incentivo, segundo o Panorama dos Incentivos Fiscais 2024 divulgado pela Simbi,...","['Social', 'Infraestrutura', 'Esportes']",2025-01-06 10:15:00-03:00,2025-01,2025,1,10,Manhã,3,913,13,4,https://www.agenciaminas.mg.gov.br/noticia/copasa-esta-entre-empresas-que-mais-investiram-via-leis-de-incentivo-aponta-estudo
Governo do Estado promove evento para fortalecer projetos com apoio da Lei de Incentivo ao Esporte,Seminário Com Esporte reuniu instituições sem fins lucrativos para debater a ampliação de recursos para desenvolver ainda mais programas em Minas Gerais,"O Governo de Minas, por meio da Secretaria de Estado de Desenvolvimento Social (Sedese) e em parceria Cemig, promoveu, nessa quarta-feira (18/12),...","['Social', 'Esportes']",2024-12-19 12:20:00-03:00,2024-12,2024,12,12,Tarde,2,594,16,4,https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-promove-evento-para-fortalecer-projetos-com-apoio-da-lei-de-incentivo-ao-esporte
"Com apoio da Copasa, projeto de artes marciais beneficia 230 crianças e adolescentes em Araxá",Iniciativa idealizada pela Associação Brasileira Kosmo´s contribui com a formação integral de jovens por meio de atividades esportivas e sociais,"A Companhia de Saneamento de Minas Gerais (Copasa), indo além da prestação de serviços de abastecimento e esgotamento sanitário, também ajuda a...","['Esportes', 'Educação']",2024-12-13 17:00:00-03:00,2024-12,2024,12,17,Tarde,2,684,15,4,https://www.agenciaminas.mg.gov.br/noticia/com-apoio-da-copasa-projeto-de-artes-marciais-beneficia-230-criancas-e-adolescentes-em-araxa
"Cemig amplia parceria com Praia Clube e fecha 2024 com aporte total de R$ 2,5 milhões em cinco anos","A companhia, que apoia a natação paralímpica da instituição desde 2019, destinou mais R$ 1 milhão para o clube este ano e passará a patrocinar também o atletismo","A Companhia Energética de Minas Gerais (Cemig) destinou, neste ano, mais R$ 1 milhão ao Praia Clube de Uberlândia, totalizando um aporte de R$ 2,5...",['Esportes'],2024-12-11 15:25:00-03:00,2024-12,2024,12,15,Tarde,1,548,19,4,https://www.agenciaminas.mg.gov.br/noticia/cemig-amplia-parceria-com-praia-clube-e-fecha-2024-com-aporte-total-de-r-2-5-milhoes-em-cinco-anos
Prêmio do Esporte Mineiro consagra avanços promovidos pelo Governo de Minas em 2024,Premiação reuniu personalidades para celebrar ano de ouro do esporte e políticas públicas que transformam vidas,"O Governo de Minas entregou, nessa segunda-feira (9/12), o Prêmio do Esporte Mineiro, reconhecendo personalidades que se destacaram na temporada...","['Social', 'Esportes']",2024-12-10 13:00:00-03:00,2024-12,2024,12,13,Tarde,2,701,13,4,https://www.agenciaminas.mg.gov.br/noticia/premio-do-esporte-mineiro-consagra-avancos-promovidos-pelo-governo-de-minas-em-2024
Mundial de Vôlei de Clubes é transmitido pela Rede Minas,Emissora transmite todos os jogos das equipes brasileiras e os duelos finais da competição internacional a partir desta terça-feira (10/12),"Campeões das quadras de cinco países vão estar juntos, nesta semana, para o Mundial de Vôlei de Clubes. São oito equipes que vão disputar o título...",['Esportes'],2024-12-09 15:50:00-03:00,2024-12,2024,12,15,Tarde,1,561,10,4,https://www.agenciaminas.mg.gov.br/noticia/mundial-de-volei-de-clubes-e-transmitido-pela-rede-minas
Secretaria de Educação recebe campeões de escolas estaduais,Medalhas em aprendizado e título nacional no handebol sub-17 representam o talento e a dedicação dos estudantes da rede pública,"A Secretaria de Estado de Educação de Minas Gerais (SEE-MG) recebeu, na Cidade Administrativa, em Belo Horizonte, estudantes das escolas estaduais...","['Esportes', 'Educação']",2024-11-29 17:45:00-03:00,2024-11,2024,11,17,Tarde,2,573,8,4,https://www.agenciaminas.mg.gov.br/noticia/secretaria-de-educacao-recebe-campeoes-de-escolas-estaduais
Igarapé inaugura segundo centro esportivo com recursos do Acordo de Brumadinho,Obra foi escolhida pela população em consulta realizada nos municípios atingidos da Bacia do Paraopeba,"Foi inaugurado em Igarapé, na Região Metropolitana de Belo Horizonte (RMBH), o segundo centro esportivo com recursos do Acordo de Brumadinho,...","['Infraestrutura', 'Governo', 'Gestão', 'Esportes', 'Brumadinho']",2026-02-25 15:00:00-03:00,2026-02,2026,2,15,Tarde,5,453,11,4,https://www.agenciaminas.mg.gov.br/noticia/igarape-inaugura-segundo-centro-esportivo-com-recursos-do-acordo-de-brumadinho
Governo de Minas celebra avanços no esporte em 2024,Prêmio do Esporte Mineiro reforça o estado como referência em políticas públicas que transformam vidas,"Uma noite de consagração é aguardada diante do Prêmio do Esporte Mineiro 2024 (PEM), que ocorre no dia 9/12 em Belo Horizonte. O evento vai...","['Esportes', 'Social', 'Educação']",2024-11-24 09:00:00-03:00,2024-11,2024,11,9,Manhã,3,864,9,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-celebra-avancos-no-esporte-em-2024
Adoção de critérios sustentáveis para compras públicas é fortalecida no Governo de Minas,Decreto publicado na última semana reforça compromisso do Executivo com o enfrentamento das mudanças climáticas e promoção do desenvolvimento sustentável,"O Governo de Minas está fortalecendo a prática de compras sustentáveis no Estado, em consonância com o compromisso do Executivo mineiro com a...","['Gestão', 'Meio Ambiente', 'Esportes', 'Governador']",2024-11-13 17:21:00-03:00,2024-11,2024,11,17,Tarde,4,708,13,4,https://www.agenciaminas.mg.gov.br/noticia/adocao-de-criterios-sustentaveis-para-compras-publicas-e-fortalecida-no-governo-de-minas
Atletas mineiros que passaram pelo Jemg 2024 representarão Minas nos Jogos da Juventude,"Ao todo, estado disputará 17 modalidades, tanto no masculino quanto no feminino","A delegação mineira, composta por 167 estudantes-atletas com idades entre 15 e 17 anos, se prepara para representar o estado nos Jogos da Juventude...","['Social', 'Esportes']",2024-11-08 16:50:00-03:00,2024-11,2024,11,16,Tarde,2,370,13,4,https://www.agenciaminas.mg.gov.br/noticia/atletas-mineiros-que-passaram-pelo-jemg-2024-representarao-minas-nos-jogos-da-juventude
"Cemig abre seleção para projetos voltados ao esporte, população idosa e crianças e adolescentes",Companhia vai selecionar projetos em 2024 e 2025  e o prazo para inscrições vai até julho do ano que vem,"A Cemig abriu as inscrições para projetos nas áreas do esporte, população idosa e crianças e adolescentes. O objetivo da companhia ao apoiar...","['Infraestrutura', 'Social', 'Esportes']",2024-10-29 11:00:00-03:00,2024-10,2024,10,11,Manhã,3,740,14,4,https://www.agenciaminas.mg.gov.br/noticia/cemig-abre-selecao-para-projetos-voltados-ao-esporte-populacao-idosa-e-criancas-e-adolescentes
Uberlândia sedia Jogos do Interior de Minas Paradesporto com recorde de atletas e ações de inclusão social,JimiP fortalece o esporte no estado reunindo atletas de alto nível com foco em integração e visibilidade,"A cidade de Uberlândia, no Triângulo Mineiro, será palco da edição 2024 dos Jogos do Interior de Minas Paradesporto (JimiP), organizado pela...","['Social', 'Esportes']",2024-10-27 09:00:00-03:00,2024-10,2024,10,9,Manhã,2,585,17,4,https://www.agenciaminas.mg.gov.br/noticia/uberlandia-sedia-jogos-do-interior-de-minas-paradesporto-com-recorde-de-atletas-e-acoes-de-inclusao-social
Mineirinho volta a ser a casa do vôlei em Minas,"Após concessão, ginásio sediará as semifinais e a final do Campeonato Mineiro Codemge de Vôlei Masculino, depois de cinco anos sem receber competições da modalidade","O Estádio Jornalista Felippe Drummond, o Mineirinho, volta a ser destaque no cenário esportivo de Minas Gerais. Após um período sem...","['Infraestrutura', 'Esportes']",2024-10-11 11:00:00-03:00,2024-10,2024,10,11,Manhã,2,670,10,4,https://www.agenciaminas.mg.gov.br/noticia/mineirinho-volta-a-ser-a-casa-do-volei-em-minas
Governo de Minas apresenta atrativos do estado para receber jogos da Copa do Mundo Feminina da FIFA ,Estádio foi vistoriado pela delegação internacional; Gigante da Pampulha é um dos candidatos a sede da competição que será realizada pela primeira vez no Brasil,"O Governo de Minas apresentou, nesta segunda-feira (30/9), durante visita técnica da FIFA  ao Mineirão, os atrativos de Minas e Belo Horizonte para...","['Esportes', 'Governo']",2024-10-01 12:00:00-03:00,2024-10,2024,10,12,Tarde,2,739,17,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-apresenta-atrativos-do-estado-para-receber-jogos-da-copa-do-mundo-feminina-da-fifa
Cemig amplia parceria com Praia Clube e destina mais R$ 1 milhão para o esporte em Minas,Companhia apoia desde 2019 a natação paralímpica do clube mineiro e passará a patrocinar também o atletismo,"A Cemig está ampliando o apoio ao esporte olímpico e paralímpico em Minas Gerais. A companhia anunciou, nessa terça-feira (24/9), a destinação de...","['Infraestrutura', 'Esportes']",2024-09-25 14:40:00-03:00,2024-09,2024,9,14,Tarde,2,758,17,4,https://www.agenciaminas.mg.gov.br/noticia/cemig-amplia-parceria-com-praia-clube-e-destina-mais-r-1-milhao-para-o-esporte-em-minas
Servas convoca torcedores para apoiar a Campanha Mês das Crianças durante jogo no Mineirão,Doações serão destinadas para as instituições mineiras que atendem crianças de até 12 anos,"No próximo domingo (29/9), o Serviço Social Autônomo - Servas realizará uma ação de arrecadação de brinquedos e livros durante o jogo do Cruzeiro e...","['Social', 'Esportes']",2024-09-23 17:20:00-03:00,2024-09,2024,9,17,Tarde,2,325,14,4,https://www.agenciaminas.mg.gov.br/noticia/servas-convoca-torcedores-para-apoiar-a-campanha-mes-das-criancas-durante-jogo-no-mineirao
Minas Gerais amplia apoio ao esporte com novo edital do programa Bolsa Atleta e Bolsa Técnico,Mais de 203 esportistas e técnicos foram selecionados; investimento supera R$ 2 milhões,"O Governo de Minas divulgou resultado do edital do programa Bolsa Atleta e Bolsa Técnico, que contempla esportistas e treinadores com benefícios...","['Social', 'Esportes']",2024-09-20 17:05:00-03:00,2024-09,2024,9,17,Tarde,2,478,16,4,https://www.agenciaminas.mg.gov.br/noticia/minas-gerais-amplia-apoio-ao-esporte-com-novo-edital-do-programa-bolsa-atleta-e-bolsa-tecnico
Governo do Estado lança 3º Campeonato Mineiro de Futebol das Comunidades Terapêuticas,"Competição ocorre entre março e junho, reunindo 465 atletas de 24 municípios mineiros em um evento que celebra o esporte como ferramenta de reconstrução de trajetórias","O vice-governador de Minas Gerais, Mateus Simões, participou, nesta quarta-feira (11/2), do lançamento da terceira edição do Campeonato Mineiro de...","['Social', 'Governo', 'Segurança', 'Esportes']",2026-02-11 10:45:00-03:00,2026-02,2026,2,10,Manhã,4,525,12,4,https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-lanca-3-campeonato-mineiro-de-futebol-das-comunidades-terapeuticas
Governo do Estado confirma volta do vôlei para o Mineirinho,"Ginásio na Pampulha, em Belo Horizonte, vai receber as finais do Campeonato Mineiro Codemge 2024","Palco de grandes decisões do esporte nacional e internacional, o Estádio Jornalista Felippe Drummond, mais conhecido como Mineirinho, na Pampulha,...","['Esportes', 'Governo', 'Governador']",2024-09-19 12:30:00-03:00,2024-09,2024,9,12,Tarde,3,807,10,4,https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-confirma-volta-do-volei-para-o-mineirinho
Governo de Minas triplica investimentos no esporte com nova Lei de Incentivo,Mudança na legislação aumenta limite de captação e reduz burocracias para atração de grande eventos esportivos no estado,"O Governo de Minas anunciou, nesta quinta-feira (19/9), mais um salto histórico no incentivo ao esporte no estado. Foi sancionada a nova legislação...","['Social', 'Esportes', 'Governo', 'Governador']",2024-09-19 12:25:00-03:00,2024-09,2024,9,12,Tarde,4,737,12,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-triplica-investimentos-no-esporte-com-nova-lei-de-incentivo
Estudantes mineiros se destacam e sonham com pódio em competições nacionais,"Jovens talentos se preparam para brilhar nas Paralimpíadas Escolares, nos Jogos Escolares Brasileiros e nos Jogos da Juventude",Estudantes-atletas de Minas Gerais se preparam para levar o talento do esporte mineiro para as competições nacionais mais importantes do desporto...,"['Social', 'Esportes']",2024-09-13 12:30:00-03:00,2024-09,2024,9,12,Tarde,2,757,11,4,https://www.agenciaminas.mg.gov.br/noticia/estudantes-mineiros-se-destacam-e-sonham-com-podio-em-competicoes-nacionais
Ex-estudante da rede estadual de ensino conquista três medalhas de ouro nos Jogos Paralímpicos Paris 2024,"Gabrielzinho é um exemplo de como o esforço pessoal, aliado ao apoio educacional, pode transformar talentos em campeões","A trajetória de Gabriel Araújo, o Gabrielzinho, medalhista de ouro em três provas na natação e porta-bandeiras do Brasil nos Jogos Paralímpicos...","['Esportes', 'Educação']",2024-09-12 17:40:00-03:00,2024-09,2024,9,17,Tarde,2,612,16,4,https://www.agenciaminas.mg.gov.br/noticia/ex-estudante-da-rede-estadual-de-ensino-conquista-tres-medalhas-de-ouro-nos-jogos-paralimpicos-paris-2024
Delegação mineira ajuda o Brasil a conquistar a 5ª colocação nas Paralimpíadas de Paris 2024,Paratletas contam com apoio do Governo de Minas na construção de trajetórias de sucesso e conquista de medalhas,"Os atletas brasileiros encheram de orgulho todo o país nas Paralimpíadas de Paris 2024. O Brasil ficou na quinta posição no ranking dos países,...","['Social', 'Esportes']",2024-09-09 12:50:00-03:00,2024-09,2024,9,12,Tarde,2,562,15,4,https://www.agenciaminas.mg.gov.br/noticia/delegacao-mineira-ajuda-o-brasil-a-conquistar-a-5-colocacao-nas-paralimpiadas-de-paris-2024
"Cultura, esporte e inclusão se unem em Festa Francesa neste sábado (7/9)","Evento promove ações sociais, com destaque para a acessibilidade com emissão de carteira que identifica a pessoa com transtorno de autismo","Neste sábado (7/9), o Parque do Palácio, em Belo Horizonte, será palco da “Festa Francesa - Minas Paris 2024"", uma parceria com a Secretaria...","['Social', 'Esportes', 'Direitos Humanos', 'Cultura']",2024-09-06 20:25:00-03:00,2024-09,2024,9,20,Noite,4,730,12,4,https://www.agenciaminas.mg.gov.br/noticia/cultura-esporte-e-inclusao-se-unem-em-festa-francesa-neste-sabado-7-9
Jogos Escolares de Minas Gerais impulsionam escolas para o Campeonato Brasileiro de Futsal Escolar Sub-17,Programa da Sedese revela talentos e fortalece o esporte escolar no estado,Minas Gerais estará bem representada no Campeonato Brasileiro de Futsal Escolar Sub-17. As escolas campeãs dos Jogos Escolares de Minas Gerais...,"['Esportes', 'Educação', 'Social']",2024-09-04 17:00:00-03:00,2024-09,2024,9,17,Tarde,3,496,15,4,https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-de-minas-gerais-impulsionam-escolas-para-o-campeonato-brasileiro-de-futsal-escolar-sub-17
Governo do Estado mostra cultura e cozinha mineiras nas Paralimpíadas de Paris,Minas Bar apresenta delícias do estado na cidade de Saint-Ouen até domingo (8/9),"As delícias de Minas conquistam os turistas e atletas nas Paralimpíadas de Paris. Tropeiro, queijos mineiros, galinhada e outras delícias da...","['Turismo', 'Esportes', 'Cultura']",2024-09-04 10:30:00-03:00,2024-09,2024,9,10,Manhã,3,640,12,4,https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-mostra-cultura-e-cozinha-mineiras-nas-paralimpiadas-de-paris
