url,titulo,subtitulo,descricao,temas,data,descricao_limpo,descricao_sem_stopwords
https://www.agenciaminas.mg.gov.br/noticia/definido-o-calendario-da-etapa-microrregional-do-jemg-nas-cidades-sede,Definido o calendário da etapa microrregional do Jemg nas cidades-sede,"Evento será realizado entre os dias 15 de maio e 18 de junho, em municípios de seis regiões de Minas",A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) divulgou o calendário das cinco semanas dos Jogos Escolares de Minas...,"['Social', 'Esportes', 'Educação']",2023-04-17 11:40:00-03:00,a secretaria de estado de desenvolvimento social de minas gerais sedese mg divulgou o calendario das cinco semanas dos jogos escolares de minas,secretaria estado desenvolvimento social minas gerais sedese mg divulgou calendario cinco semanas jogos escolares minas
https://www.agenciaminas.mg.gov.br/noticia/governo-promove-foruns-tematicos-para-fortalecer-politica-publica-esportiva-no-estado,Governo promove fóruns temáticos para fortalecer política pública esportiva no estado,Primeira edição está com inscrições abertas até 14/4 e pretende reunir representantes dos 54 municípios da Regional Metropolitana,"A primeira edição do Fórum de Temáticas Esportivas (Forte), promovido pela Secretaria de Estado de Desenvolvimento Social de Minas Gerais...","['Social', 'Esportes']",2023-04-05 12:45:00-03:00,a primeira edicao do forum de tematicas esportivas forte promovido pela secretaria de estado de desenvolvimento social de minas gerais,primeira edicao forum tematicas esportivas forte promovido secretaria estado desenvolvimento social minas gerais
https://www.agenciaminas.mg.gov.br/noticia/abertas-inscricoes-para-sediar-etapa-estadual-do-jemg,Abertas inscrições para sediar etapa estadual do Jemg,Municípios mineiros interessados podem pleitear o recebimento das competições até 18/4,Tiago Ciccarini / Divulgação Documento publicado nesta segunda-feira (20/3) orienta gestores municipais a requerer o...,"['Social', 'Esportes']",2023-03-20 18:25:00-03:00,tiago ciccarini divulgacao documento publicado nesta segunda feira 20 3 orienta gestores municipais a requerer o,tiago ciccarini divulgacao documento publicado nesta segunda feira 20 3 orienta gestores municipais requerer
https://www.agenciaminas.mg.gov.br/noticia/edicao-de-2023-do-jimi-paradesporto-sera-disputada-em-juiz-de-fora,Edição de 2023 do Jimi Paradesporto será disputada em Juiz de Fora,"Pelo segundo ano seguido, município da Zona da Mata apresenta melhores condições para receber os Jogos do Interior de Minas Gerais, disputados por pessoas com deficiência","A edição de 2023 dos Jogos do Interior de Minas Gerais (Jimi) Paradesporto será disputada entre os dias 6 e 8/10, em Juiz de Fora. A escolha pela...","['Social', 'Esportes']",2023-03-20 12:15:00-03:00,a edicao de 2023 dos jogos do interior de minas gerais jimi paradesporto sera disputada entre os dias 6 e 8 10 em juiz de fora a escolha pela,edicao 2023 jogos interior minas gerais jimi paradesporto disputada dias 6 8 10 juiz escolha
https://www.agenciaminas.mg.gov.br/noticia/governo-ressalta-apoio-ao-esporte-feminino-no-mes-das-mulheres,Governo ressalta apoio ao esporte feminino no mês das mulheres,"Projetos de lei de incentivo buscam beneficiar tanto atletas com pretensão profissional quanto amadoras, jovens e até com 60 anos","No mês de celebração do Dia Internacional da Mulher, a Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) ressalta...","['Social', 'Esportes']",2023-03-16 18:15:00-03:00,no mes de celebracao do dia internacional da mulher a secretaria de estado de desenvolvimento social de minas gerais sedese mg ressalta,mes celebracao dia internacional mulher secretaria estado desenvolvimento social minas gerais sedese mg ressalta
https://www.agenciaminas.mg.gov.br/noticia/numero-de-municipios-habilitados-no-icms-esportivo-bate-novo-recorde-em-minas,Número de municípios habilitados no ICMS Esportivo bate novo recorde em Minas,Sedese divulga lista definitiva com 556 cidades que comprovaram funcionamento dos Conselhos Municipais de Esportes,"A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), por meio da Subsecretaria de Esportes (Subesp), divulgou, nesta...","['Social', 'Esportes']",2023-03-16 16:15:00-03:00,a secretaria de estado de desenvolvimento social de minas gerais sedese mg por meio da subsecretaria de esportes subesp divulgou nesta,secretaria estado desenvolvimento social minas gerais sedese mg meio subsecretaria esportes subesp divulgou nesta
https://www.agenciaminas.mg.gov.br/noticia/ex-aluna-da-rede-estadual-de-ensino-e-convocada-para-a-selecao-brasileira-de-futebol-de-salao,Ex-aluna da rede estadual de ensino é convocada para a Seleção Brasileira de Futebol de Salão,Daniele Barbosa Cardoso participou do JEMG está na Argentina disputando a edição 2023 do Mundial de Futsal Feminino,"Arquivo pessoal / Daniele Barbosa Cardoso Ser mulher é, muitas vezes, um grande desafio. Mulheres encontram, historicamente,...","['Esportes', 'Educação']",2023-03-10 17:10:00-03:00,arquivo pessoal daniele barbosa cardoso ser mulher e muitas vezes um grande desafio mulheres encontram historicamente,arquivo pessoal daniele barbosa cardoso mulher muitas vezes grande desafio mulheres encontram historicamente
https://www.agenciaminas.mg.gov.br/noticia/atletas-das-escolas-da-fucam-despertam-interesse-de-clubes-de-futebol,Atletas das escolas da Fucam despertam interesse de clubes de futebol,Talentos são revelados durante práticas esportivas nas unidades da Fundação Educacional Caio Martins,"Arquivo pessoal O Dia Nacional do Esportista, comemorado em 19/2, desperta reflexão de como a prática de esportes, além de...","['Educação', 'Esportes']",2023-02-20 09:00:00-03:00,arquivo pessoal o dia nacional do esportista comemorado em 19 2 desperta reflexao de como a pratica de esportes alem de,arquivo pessoal dia nacional esportista comemorado 19 2 desperta reflexao pratica esportes alem
https://www.agenciaminas.mg.gov.br/noticia/inscricoes-para-os-jogos-escolares-2023-sao-prorrogadas,Inscrições para os Jogos Escolares 2023 são prorrogadas,Municípios têm até 17/2 para cadastrar projetos e tentar habilitação como sedes da competição,A Secretaria de Desenvolvimento Social de Minas Gerais (Sedese-MG) prorrogou o prazo para que gestores municipais encaminhem projetos à...,"['Social', 'Esportes', 'Educação']",2023-02-08 17:15:00-03:00,a secretaria de desenvolvimento social de minas gerais sedese mg prorrogou o prazo para que gestores municipais encaminhem projetos a,secretaria desenvolvimento social minas gerais sedese mg prorrogou prazo gestores municipais encaminhem projetos
https://www.agenciaminas.mg.gov.br/noticia/dois-jovens-do-programa-fica-vivo-sao-contratados-por-time-de-futebol-do-mexico,Dois jovens do programa Fica Vivo! são contratados por time de futebol do México,"Moradores da região de Justinópolis, em Ribeirão das Neves, embarcaram nesta semana rumo a um novo país e a uma nova vida; dupla vai jogar pelo time Real de Arteaga","Dois jovens da periferia de Ribeirão das Neves, na Região Metropolitana de Belo Horizonte, ganharam uma chance de mudar de vida e se...","['Segurança', 'Social', 'Esportes']",2023-02-08 09:00:00-03:00,dois jovens da periferia de ribeirao das neves na regiao metropolitana de belo horizonte ganharam uma chance de mudar de vida e se,dois jovens periferia ribeirao neves regiao metropolitana belo horizonte ganharam chance mudar vida
https://www.agenciaminas.mg.gov.br/noticia/minas-gerais-encerra-participacao-nos-jogos-da-juventude-2025-com-22-medalhas,Minas Gerais encerra participação nos Jogos da Juventude 2025 com 22 medalhas ,Estado fica entre os dez melhores do Brasil e já se prepara para os Jogos Escolares Brasileiros,"Minas Gerais encerrou a participação nos Jogos da Juventude 2025 com uma das dez melhores campanhas da competição, realizada pelo Comitê Olímpico...",['Esportes'],2025-09-29 17:50:00-03:00,minas gerais encerrou a participacao nos jogos da juventude 2025 com uma das dez melhores campanhas da competicao realizada pelo comite olimpico,minas gerais encerrou participacao jogos juventude 2025 dez melhores campanhas competicao realizada comite olimpico
https://www.agenciaminas.mg.gov.br/noticia/prorrogado-prazo-para-municipios-que-querem-sediar-os-jogos-escolares-de-minas-gerais,Prorrogado prazo para municípios que querem sediar os Jogos Escolares de Minas Gerais,Propostas de participação na edição 2023 agora podem ser enviadas até 3/2; cidades-sede pontuam no ICMS Esportivo,Sedese / Divulgação Foi prorrogado até 3/2 o prazo para os municípios interessados em sediar os Jogos Escolares de Minas...,"['Esportes', 'Educação']",2023-01-19 11:50:00-03:00,sedese divulgacao foi prorrogado ate 3 2 o prazo para os municipios interessados em sediar os jogos escolares de minas,sedese divulgacao prorrogado 3 2 prazo municipios interessados sediar jogos escolares minas
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-decreta-luto-oficial-de-tres-dias-pelo-falecimento-de-pele,Governo de Minas decreta luto oficial de três dias pelo falecimento de Pelé,"Determinação, válida a partir da assinatura do documento, é uma deferência do Estado em homenagem ao maior jogador de futebol de todos os tempos","Acervo CBF / Reprodução O Governo de Minas Gerais decretou, nesta quinta-feira (29/12), luto oficial de três dias, em todo o...","['Governo', 'Esportes']",2022-12-29 20:21:00-03:00,acervo cbf reproducao o governo de minas gerais decretou nesta quinta feira 29 12 luto oficial de tres dias em todo o,acervo cbf reproducao governo minas gerais decretou nesta quinta feira 29 12 luto oficial tres dias todo
https://www.agenciaminas.mg.gov.br/noticia/observatorio-do-esporte-abre-inscricoes-para-o-curso-paradesporto-escolar,Observatório do Esporte abre inscrições para o curso Paradesporto escolar,Conteúdo é ensinado a distância e inclui de história a questões sobre educação física escolar inclusiva,"A Escola Virtual do Observatório do Esporte, da Secretaria de Estado de Desenvolvimento Social (Sedese), está com as inscrições abertas para o...","['Social', 'Esportes']",2022-12-29 11:00:00-03:00,a escola virtual do observatorio do esporte da secretaria de estado de desenvolvimento social sedese esta com as inscricoes abertas para o,escola virtual observatorio esporte secretaria estado desenvolvimento social sedese inscricoes abertas
https://www.agenciaminas.mg.gov.br/noticia/governo-investe-mais-de-r-1-7-mi-em-bolsas-de-incentivo-para-atletas-e-tecnicos-de-rendimento,"Governo investe mais de R$1,7 mi em bolsas de incentivo para atletas e técnicos de rendimento",Período de vigência das bolsas é de 12 meses e o primeiro pagamento está previsto para janeiro de 2023,"O Governo de Minas divulgou, nesta terça-feira (27/12), a lista definitiva de contemplados nos editais 2022 do Programa Bolsa Atleta e Bolsa...","['Social', 'Esportes']",2022-12-27 18:25:00-03:00,o governo de minas divulgou nesta terca feira 27 12 a lista definitiva de contemplados nos editais 2022 do programa bolsa atleta e bolsa,governo minas divulgou nesta terca feira 27 12 lista definitiva contemplados editais 2022 programa bolsa atleta bolsa
https://www.agenciaminas.mg.gov.br/noticia/governo-seleciona-parceiros-para-edicoes-de-2023-a-2025-dos-jogos-escolares,Governo seleciona parceiros para edições de 2023 a 2025 dos Jogos Escolares,Inscrições para processo que busca entidade sem fins lucrativos para a realização dos Jogos Escolares nos próximos três anos ficam disponíveis de 9 a 13/1/2023,"A Secretaria de Estado de Desenvolvimento Social (Sedese), por meio da Subsecretaria de Esportes, torna público processo de seleção pública de...","['Esportes', 'Educação']",2022-12-27 10:40:00-03:00,a secretaria de estado de desenvolvimento social sedese por meio da subsecretaria de esportes torna publico processo de selecao publica de,secretaria estado desenvolvimento social sedese meio subsecretaria esportes torna publico processo selecao publica
https://www.agenciaminas.mg.gov.br/noticia/sedese-homenageia-60-pessoas-que-foram-destaque-no-esporte-mineiro-neste-ano,Sedese homenageia 60 pessoas que foram destaque no esporte mineiro neste ano ,Solenidade de entrega do Prêmio do Esporte Mineiro aconteceu na PUC Minas,"O esporte de Minas Gerais voltou a ter sua noite de gala após dois anos de hiato provocados pela pandemia de covid-19. Nessa quinta-feira (15/12),...","['Social', 'Esportes']",2022-12-16 10:45:00-03:00,o esporte de minas gerais voltou a ter sua noite de gala apos dois anos de hiato provocados pela pandemia de covid 19 nessa quinta feira 15 12,esporte minas gerais voltou ter noite gala apos dois anos hiato provocados pandemia covid 19 nessa quinta feira 15 12
https://www.agenciaminas.mg.gov.br/noticia/atletas-que-passaram-pela-rede-estadual-de-ensino-de-minas-se-destacam-no-cenario-mundial,Atletas que passaram pela rede estadual de ensino de Minas se destacam no cenário mundial,"Do atacante Richarlison a atletas do karatê, esporte na escola vem transformando a vida de jovens no estado","SEE-MG / Divulgação O esporte é uma janela de oportunidades para o mundo. Uma poderosa ferramenta de inclusão social, que...","['Esportes', 'Educação']",2022-12-02 08:30:00-03:00,see mg divulgacao o esporte e uma janela de oportunidades para o mundo uma poderosa ferramenta de inclusao social que,see mg divulgacao esporte janela oportunidades mundo poderosa ferramenta inclusao social
https://www.agenciaminas.mg.gov.br/noticia/governo-divulga-selecionados-do-bolsa-atleta-e-bolsa-tecnico,Governo divulga selecionados do Bolsa Atleta e Bolsa Técnico,Programa tem como objetivo garantir a manutenção da carreira de atletas e técnicos de alto rendimento,"José Carlos Paiva / Imprensa MG A Secretaria de Estado de Desenvolvimento Social (Sedese) divulgou, nesta quinta-feira...","['Esportes', 'Social']",2022-12-01 17:40:00-03:00,jose carlos paiva imprensa mg a secretaria de estado de desenvolvimento social sedese divulgou nesta quinta feira,jose carlos paiva imprensa mg secretaria estado desenvolvimento social sedese divulgou nesta quinta feira
